區域,行業分類,會員編號,公司名稱,詳情網址
土龍木,電子電器製造,NIA00518,江玥金屬股份公司,https://btbvn.vn/NIA00518
土龍木,電子電器製造,NIA01336,越南釩泰研究創新責任有限公司,https://btbvn.vn/NIA01336
土龍木,電子電器製造,NIA01335,大河新能源科技有限公司 (大亞照明),https://btbvn.vn/NIA01335
土龍木,電子電器製造,NIA00541,穩泰責任有限公司,https://btbvn.vn/NIA00541
土龍木,電子電器製造,NIA00568,泰銘(越南)責任有限公司,https://btbvn.vn/NIA00568
土龍木,電子電器製造,NIA00584,廣恆責任有限公司,https://btbvn.vn/member
土龍木,電子電器製造,NIA00595,大亞(越南)電線電纜股份公司,https://btbvn.vn/NIA00595
土龍木,電子電器製造,NIB01199,佑吉電機 (越南) 責任有限公司,https://btbvn.vn/NIB01199
土龍木,電子電器製造,NIA01155,力菱機電事業股份有限公司（越南）,https://btbvn.vn/NIA01155
土龍木,電子電器製造,NIA00610,喬一電工有限公司,https://btbvn.vn/NIA00610
土龍木,電子電器製造,NIA01085,東元科技(越南)責任有限公司,https://btbvn.vn/NIA01085
土龍木,電子電器製造,NIA01626,健和興端子股份越南有限公司,https://btbvn.vn/NIA01626
土龍木,電子電器製造,NIA01045,翌豐責任有限公司,https://btbvn.vn/NIA01045
土龍木,電子電器製造,NIA00758,龍門工業氣體瓦斯工程責任有限公司,https://btbvn.vn/NIA00758
土龍木,電子電器製造,NIA01006,越南建通電子五金責任有限公司,https://btbvn.vn/NIA01006
土龍木,電子電器製造,NIA00821,成銘機電空調工程公司,https://btbvn.vn/NIA00821
土龍木,電子電器製造,NIA00826,盛昌科技股份有限公司,https://btbvn.vn/NIA00826
土龍木,電子電器製造,NIA00842,越南東菱責任有限公司,https://btbvn.vn/NIA00842
土龍木,電子電器製造,NIA00991,台灣龍輝聯權一成員責任有限公司,https://btbvn.vn/NIA00991
土龍木,電子電器製造,NIA01632,樺櫟責任有限公司,https://btbvn.vn/NIA01632
土龍木,電子電器製造,NIA00494,越南英展精密責任有限公司,https://btbvn.vn/NIA00494
土龍木,電子電器製造,NIA01524,金美電機貿易責任有限公司,https://btbvn.vn/NIA01524
土龍木,電子電器製造,NIA01607,越南精銳科技股份有限公司,https://btbvn.vn/NIA01607
土龍木,電子電器製造,NIB01558,信寶蘭責任有限公司,https://btbvn.vn/NIB01558
土龍木,電腦及通訊器材,NIA01506,平陽錦林責任有限公司,https://btbvn.vn/NIA01506
土龍木,電腦及通訊器材,NIB01485,MEDIASTEP 越南軟件公司,https://btbvn.vn/NIB01485
土龍木,電腦及通訊器材,NIA01322,傑龍股份有限公司,https://btbvn.vn/NIA01322
土龍木,電腦及通訊器材,NIA01316,安普新國際責任有限公司,https://btbvn.vn/NIA01316
土龍木,電腦及通訊器材,NIA00527,鼎捷軟體(越南)責任有限公司,https://btbvn.vn/NIA00527
土龍木,電腦及通訊器材,NIA00559,華電儀錶、燈具有限公司,https://btbvn.vn/NIA00559
土龍木,電腦及通訊器材,NIA01077,富士軟片資訊股份有限公司,https://btbvn.vn/NIA01077
土龍木,電腦及通訊器材,NIB01558,信寶蘭責任有限公司,https://btbvn.vn/NIB01558
土龍木,電腦及通訊器材,NIB01569,盈發達建築有限公司,https://btbvn.vn/NIB01569
土龍木,鞋業鞋材,NIA0007,富盛泡棉股份有限公司,https://btbvn.vn/NIA0007
土龍木,鞋業鞋材,NIA00012,寶輝國際紡織有限公司,https://btbvn.vn/NIA00012
土龍木,鞋業鞋材,NIA00013,郡盛企業有限公司,https://btbvn.vn/NIA00013
土龍木,鞋業鞋材,NIA00018,眾安科技股份有限公司,https://btbvn.vn/NIA00018
土龍木,鞋業鞋材,NIA00049,正裕國際有限公司金越鞋廠,https://btbvn.vn/NIA00049
土龍木,鞋業鞋材,NIA00065,鞋美工業責任有限公司,https://btbvn.vn/NIA00065
土龍木,鞋業鞋材,NIA00167,越南成長實業有限公司,https://btbvn.vn/NIA00167
土龍木,鞋業鞋材,NIA00205,越友責任有限公司,https://btbvn.vn/NIA00205
土龍木,鞋業鞋材,NIA00209,越南春日責任有限公司,https://btbvn.vn/NIA00209
土龍木,鞋業鞋材,NIA01473,越南協恩國際有限公司,https://btbvn.vn/NIA01473
土龍木,鞋業鞋材,NIA01466,達鐿(越南)製模科技責任有限公司,https://btbvn.vn/NIA01466
土龍木,鞋業鞋材,NIA00265,越南永義鞋業有限公司,https://btbvn.vn/NIA00265
土龍木,鞋業鞋材,NIA00288,義哲工業股份有限公司(越南),https://btbvn.vn/NIA00288
土龍木,鞋業鞋材,NIA00298,暐鉎股份有限公司,https://btbvn.vn/NIA00298
土龍木,鞋業鞋材,NIA00395,振泰(越南)織造有限公司,https://btbvn.vn/NIA00395
土龍木,鞋業鞋材,NIA00434,越南永欣塑膠有限公司,https://btbvn.vn/NIA00434
土龍木,鞋業鞋材,NIA01388,今立美福責任有限公司,https://btbvn.vn/NIA01388
土龍木,鞋業鞋材,NIA01373,越南高樂生產貿易有限公司,https://btbvn.vn/NIA01373
土龍木,鞋業鞋材,NIA01346,柏力克責任有限公司,https://btbvn.vn/NIA01346
土龍木,鞋業鞋材,NIA01341,台橡(越南)責任有限公司,https://btbvn.vn/NIA01341
土龍木,鞋業鞋材,NIA01320,石梅材料(越南)責任有限公司,https://btbvn.vn/NIA01320
土龍木,鞋業鞋材,NIA00592,志雄責任有限公司,https://btbvn.vn/NIA00592
土龍木,鞋業鞋材,NIA01619,越南展毅責任有限公司,https://btbvn.vn/NIA01619
土龍木,鞋業鞋材,NIA01133,越南力大責任有限公司,https://btbvn.vn/NIA01133
土龍木,鞋業鞋材,NIA00060,信國塑膠工業股份有限公司,https://btbvn.vn/NIA00060
土龍木,鞋業鞋材,NIA01111,越南邦泰責任有限公司,https://btbvn.vn/NIA01111
土龍木,鞋業鞋材,NIA01109,越南百宏責任有限公司,https://btbvn.vn/NIA01109
土龍木,鞋業鞋材,NIA01083,聯昌責任有限公司,https://btbvn.vn/NIA01083
土龍木,鞋業鞋材,NIA01559,崑仲股份有限公司,https://btbvn.vn/NIA01559
土龍木,鞋業鞋材,NIA01030,越南金錩鞋業有限公司,https://btbvn.vn/NIA01030
土龍木,鞋業鞋材,NIA00777,南峰電繡股份有限公司(越南),https://btbvn.vn/NIA00777
土龍木,鞋業鞋材,NIA00792,昶遠(越南)國際股份有限公司,https://btbvn.vn/NIA00792
土龍木,鞋業鞋材,NIA00805,通用製鞋工業有限公司,https://btbvn.vn/NIA00805
土龍木,鞋業鞋材,NIA00837,越南鑽石有限公司,https://btbvn.vn/NIA00837
土龍木,鞋業鞋材,NIA00965,偉程（越南）責任有限公司,https://btbvn.vn/NIA00965
土龍木,鞋業鞋材,NIA00889,匠門企業股份有限公司,https://btbvn.vn/NIA00889
土龍木,鞋業鞋材,NIB00924,WIN WIN 審計責任有限公司,https://btbvn.vn/NIB00924
土龍木,鞋業鞋材,NIA01450,翔鴻程責任有限公司,https://btbvn.vn/NIA01450
土龍木,鞋業鞋材,NIA01573,越南FASWELL責任有限公司,https://btbvn.vn/NIA01573
土龍木,食品加工批售業,NIA00072,統一(越南)有限公司,https://btbvn.vn/NIA00072
土龍木,食品加工批售業,NIA0114,大發食品股份有限公司,https://btbvn.vn/NIA0114
土龍木,食品加工批售業,NIA00190,"CASA CO.,LTD",https://btbvn.vn/NIA00190
土龍木,食品加工批售業,NIA00245,越冠食品公司,https://btbvn.vn/NIA00245
土龍木,食品加工批售業,NIA01452,大東羊食品工業股份有限公司,https://btbvn.vn/NIA01452
土龍木,食品加工批售業,NIA00331,楨林食品公司,https://btbvn.vn/NIA00331
土龍木,食品加工批售業,NIA00436,盛香珍公司,https://btbvn.vn/NIA00436
土龍木,食品加工批售業,NIA01415,金帝進出口公司,https://btbvn.vn/NIA01415
土龍木,食品加工批售業,NIA01268,優品責任有限公司,https://btbvn.vn/NIA01268
土龍木,食品加工批售業,NIA00860,123麵包店,https://btbvn.vn/NIA00860
土龍木,食品加工批售業,NIA00609,越南金車有限公司,https://btbvn.vn/NIA00609
土龍木,食品加工批售業,NIA01090,CCV 胤齊多媒體廣告行銷公司,https://btbvn.vn/NIA01090
土龍木,食品加工批售業,NIA00725,西貢屏榮食品有限公司,https://btbvn.vn/NIA00725
土龍木,食品加工批售業,NIA00909,越來香食品伴手禮有限公司,https://btbvn.vn/NIA00909
土龍木,食品加工批售業,NIA01531,啟德貿易服務有限公司,https://btbvn.vn/NIA01531
土龍木,食品加工批售業,NIA01546,旺旺越南責任有限公司,https://btbvn.vn/NIA01546
土龍木,餐飲業,NIA01510,168膳食責任有限公司,https://btbvn.vn/NIA01510
土龍木,餐飲業,NIA01233,越興發責任有限公司     -7127 台灣牛排館,https://btbvn.vn/NIA01233
土龍木,餐飲業,NIA01239,五福便利商店  (T-Bar珍珠奶茶店),https://btbvn.vn/NIA01239
土龍木,餐飲業,NIA01090,CCV 胤齊多媒體廣告行銷公司,https://btbvn.vn/NIA01090
土龍木,餐飲業,NIA01627,大娘水餃,https://btbvn.vn/NIA01627
土龍木,餐飲業,NIA01564,忠誠責任有限公司,https://btbvn.vn/NIA01564
土龍木,其他,NIB01476,EFC 認証咨詢管理責任有限公司,https://btbvn.vn/NIB01476
土龍木,其他,NIA01466,達鐿(越南)製模科技責任有限公司,https://btbvn.vn/NIA01466
土龍木,其他,NIA01589,越南亞瑞仕國際驗證責任有限公司,https://btbvn.vn/NIA01589
土龍木,其他,NIA00256,大福金紙有限公司,https://btbvn.vn/NIA00256
土龍木,其他,NIA01453,越南商匯有限公司,https://btbvn.vn/NIA01453
土龍木,其他,NIB01636,CPA 審計有限公司,https://btbvn.vn/NIB01636
土龍木,其他,NIA00291,越揚工業股份有限公司,https://btbvn.vn/NIA00291
土龍木,其他,NIA01434,亞洲營養技術(越南)有限公司-平陽分公司,https://btbvn.vn/NIA01434
土龍木,其他,NIA01401,阿波羅綠能科技有限公司,https://btbvn.vn/NIA01401
土龍木,其他,NIA01271,耀億越南責任有限公司,https://btbvn.vn/NIA01271
土龍木,其他,NIA01163,"V INDUSTRIES CO.,LTD",https://btbvn.vn/NIA01163
土龍木,其他,NIB01035,黎龍保衛勞務責任有限公司,https://btbvn.vn/NIB01035
土龍木,其他,NIA01622,AITEC科技責任有限公司,https://btbvn.vn/NIA01622
土龍木,其他,NIA00926,ACE ELITE CO. LTD,https://btbvn.vn/NIA00926
土龍木,其他,NIA00906,展昭國際企業股份有限公司,https://btbvn.vn/NIA00906
土龍木,其他,NIB01526,天倍管理咨询 (上海)有限公司,https://btbvn.vn/NIB01526
土龍木,其他,NIA01528,冠勝高分子科技有限公司,https://btbvn.vn/NIA01528
土龍木,其他,NIB01548,阿里巴巴越南平陽省分公司,https://btbvn.vn/NIB01548
土龍木,其他,NIB01553,友圓實業越南分公司,https://btbvn.vn/NIB01553
土龍木,其他,NIA01555,越展國際有限公司,https://btbvn.vn/NIA01555
土龍木,其他,NIA01575,綠境ESG顧問股份有限公司,https://btbvn.vn/NIA01575
新淵,行業分類,NIA00701,弘騏股份有限公司,https://btbvn.vn/NIA00701
新淵,行業分類,NIA0007,富盛泡棉股份有限公司,https://btbvn.vn/NIA0007
新淵,行業分類,NIA00038,太平洋木業公司,https://btbvn.vn/NIA00038
新淵,行業分類,NIA00069,四維精密材料（平陽）股份有限公司,https://btbvn.vn/NIA00069
新淵,行業分類,NIA01514,興一企業股份有限公司,https://btbvn.vn/NIA01514
新淵,行業分類,NIA00078,德一塗料股份有限公司,https://btbvn.vn/NIA00078
新淵,行業分類,NIA01497,恆亮責任有限公司,https://btbvn.vn/NIA01497
新淵,行業分類,NIA01494,越南隆利五金貿易責任有限公司,https://btbvn.vn/NIA01494
新淵,行業分類,NIA01486,啟銓熱處理工業有限公司,https://btbvn.vn/NIA01486
新淵,行業分類,NIA00144,泰一紙器有限公司,https://btbvn.vn/NIA00144
新淵,行業分類,NIA01478,越南ZYLUX責任有限公司,https://btbvn.vn/NIA01478
新淵,行業分類,NIA00149,越永進木業有限公司,https://btbvn.vn/NIA00149
新淵,行業分類,NIA00157,欣元記木業(越南)責任有限公司,https://btbvn.vn/NIA00157
新淵,行業分類,NIA00189,SURE GREEN 責任有限公司,https://btbvn.vn/NIA00189
新淵,行業分類,NIA00210,加保(越南)保麗龍有限公司,https://btbvn.vn/NIA00210
新淵,行業分類,NIA01471,東盈化學材料科技(越南)有限公司,https://btbvn.vn/NIA01471
新淵,行業分類,NIA01468,永大國際有限公司,https://btbvn.vn/NIA01468
新淵,行業分類,NIA00227,建興工業股份有限公司,https://btbvn.vn/NIA00227
新淵,行業分類,NIA00245,越冠食品公司,https://btbvn.vn/NIA00245
新淵,行業分類,NIA00247,上順木業公司,https://btbvn.vn/NIA00247
新淵,行業分類,NIA01452,大東羊食品工業股份有限公司,https://btbvn.vn/NIA01452
新淵,行業分類,NIA00260,"POWER BEST CO., LTD",https://btbvn.vn/NIA00260
新淵,行業分類,NIA00312,聯興企業有限公司,https://btbvn.vn/NIA00312
新淵,行業分類,NIA00314,坤新木業(越南)責任有限公司,https://btbvn.vn/NIA00314
新淵,行業分類,NIA00331,楨林食品公司,https://btbvn.vn/NIA00331
新淵,行業分類,NIA00358,久德彩色包裝股份有限公司,https://btbvn.vn/NIA00358
新淵,行業分類,NIA00359,晟豐紙器責任有限公司,https://btbvn.vn/NIA00359
新淵,行業分類,NIA00368,伸興工業責任有限公司,https://btbvn.vn/NIA00368
新淵,行業分類,NIA00392,佳美越南股份有限公司,https://btbvn.vn/NIA00392
新淵,行業分類,NIA00396,越一工業股份有限公司,https://btbvn.vn/NIA00396
新淵,行業分類,NIA00417,越南大亮化工有限公司,https://btbvn.vn/NIA00417
新淵,行業分類,NIA01437,利得雅越南股份有限公司,https://btbvn.vn/NIA01437
新淵,行業分類,NIA01433,越南永大树脂有限公司,https://btbvn.vn/NIA01433
新淵,行業分類,NIA00434,越南永欣塑膠有限公司,https://btbvn.vn/NIA00434
新淵,行業分類,NIA00438,懋森實業有限公司,https://btbvn.vn/NIA00438
新淵,行業分類,NIA01423,欣長華織造(越南)有限公司,https://btbvn.vn/NIA01423
新淵,行業分類,NIA00447,鑫榮藝品責任有限公司,https://btbvn.vn/NIA00447
新淵,行業分類,NIB01419,京木(越南)創意展示有限公司,https://btbvn.vn/NIB01419
新淵,行業分類,NIA01625,合歡山塗料(越南)有限公司,https://btbvn.vn/NIA01625
新淵,行業分類,NIA00488,越南歐旻傢俱股份有限公司,https://btbvn.vn/NIA00488
新淵,行業分類,NIA01379,越南大世界油墨有限公司,https://btbvn.vn/NIA01379
新淵,行業分類,NIA00512,加興興業(越南)責任有限公司,https://btbvn.vn/NIA00512
新淵,行業分類,NIA01373,越南高樂生產貿易有限公司,https://btbvn.vn/NIA01373
新淵,行業分類,NIA01341,台橡(越南)責任有限公司,https://btbvn.vn/NIA01341
新淵,行業分類,NIA01339,富盛包裝材料有限公司,https://btbvn.vn/NIA01339
新淵,行業分類,NIA01320,石梅材料(越南)責任有限公司,https://btbvn.vn/NIA01320
新淵,行業分類,NIA00523,毅鋼科技責任有限公司,https://btbvn.vn/NIA00523
新淵,行業分類,NIA00531,越興精密責任有限公司,https://btbvn.vn/NIA00531
新淵,行業分類,NIA00539,越南陸發機械責任有限公司,https://btbvn.vn/NIA00539
新淵,行業分類,NIA01271,耀億越南責任有限公司,https://btbvn.vn/NIA01271
新淵,行業分類,NIA00561,飛太工業責任有限公司,https://btbvn.vn/NIA00561
新淵,行業分類,NIA01265,全优國際股份有限公司,https://btbvn.vn/NIA01265
新淵,行業分類,NIA01264,永美科技印刷有限公司,https://btbvn.vn/NIA01264
新淵,行業分類,NIA00592,志雄責任有限公司,https://btbvn.vn/NIA00592
新淵,行業分類,NIA00605,越南正源五金責任有限公司,https://btbvn.vn/NIA00605
新淵,行業分類,NIA01231,越克運動用品有限公司,https://btbvn.vn/NIA01231
新淵,行業分類,NIA01220,偉德責任有限公司,https://btbvn.vn/NIA01220
新淵,行業分類,NIA01218,越南協旭機械有限公司,https://btbvn.vn/NIA01218
新淵,行業分類,NIA01425,越南高點家具有限公司,https://btbvn.vn/NIA01425-
新淵,行業分類,NIA01162,複邦複合材料有限公司,https://btbvn.vn/NIA01162
新淵,行業分類,NIA00607,名益木業責任有限公司,https://btbvn.vn/NIA00607
新淵,行業分類,NIA01156,越利股份有限公司,https://btbvn.vn/NIA01156
新淵,行業分類,NIA01361,泰嘉粉末冶金有限公司(越南),https://btbvn.vn/NIA01361
新淵,行業分類,NIA01143,久順包裝責任有限公司,https://btbvn.vn/NIA01143
新淵,行業分類,NIA00935,國升興業有限公司,https://btbvn.vn/NIA00935
新淵,行業分類,NIA00656,駿越實業有限公司,https://btbvn.vn/NIA00656
新淵,行業分類,NIA00692,福肯工業責任有限公司,https://btbvn.vn/NIA00692
新淵,行業分類,NIA01048,林氏企業有限公司,https://btbvn.vn/NIA01048
